Zonal Office,Area Office,Dealer Name,Inventory Location,Part Number,Part Description,Stock QTY,RATE,Amount
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17232AAF400S,BOX BATTERY,5,82.9395657,414.6978285
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,1723AAAGA00S,BOX BATTERY ASSY,1,113.3013709,113.3013709
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17251AAF400S,"DUCT,AIR/C",2,19.2538277,38.5076554
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17251AANB00S,"DUCT,AIR/C",5,31.1240599,155.6202995
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17251ACK000S,"DUCT, AIR CLEANER INLET",4,39.4744174,157.8976696
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17253AAC800S,"TUBE, AIR/C CONN.",1,38.715294,38.715294
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17253AAL901S,TUBE AIR/C CONN,1,148.0290654,148.0290654
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17253AANB00S,"TUBE, AIR/C CONN",5,58.4525028,292.262514
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17253AAWB00S,TUBE AIR C CONN,1,169.284521,169.284521
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17253ABS200S,TUBE AIR/C CONN,1,152.5838059,152.5838059
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17253ACK000S,TUBE AIR/C CONN,1,46.3065282,46.3065282
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17313ABZ000S,COLLAR REAR FUEL TANK,5,16.6589803,83.2949015
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17371ABZ000S,BREATHER TUBE,5,33.4014302,167.007151
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17410AAWB00S,CANISTER COMP,1,199.9435958,199.9435958
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17411AAE300S,SUSPENSION CANISTER,10,28.1402098,281.402098
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17411AAGA00S,SUSPENSION CANISTER,1,31.1023371,31.1023371
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17507AAE300S,PLATE SETTING,2,26.5693194,53.1386388
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17507AANB00S,PLATE SETTING,1,49.3430218,49.3430218
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17507ABZ000S,PLATE SETTING,2,53.3182922,106.6365844
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17510ABZ000S,TANK COMPLETE FUEL,1,4672.755886,4672.755886
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17514AAE300US,LID COMP FUEL TANK (EGM),1,211.0515733,211.0515733
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17520AAC800US,FUEL TANK R-321,1,7527.506115,7527.506115
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17520AAE300RS,FUEL TANK BLACK NH 1 TYPE 1,1,4072.925099,4072.925099
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17520AAE300SS,FUEL TANK BLACK NH 1 TYPE 2,3,3776.712364,11330.13709
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17520AAE300TS,FUEL TANK BLACK NH 1 TYPE 3,1,4072.925099,4072.925099
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17520AAE3054S,FUEL TANK (BLACK NH 1) TYPE 4,1,4720.890456,4720.890456
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17520AAGA00RS,FUEL TANK BLACK NH 1,2,7005.43117,14010.86234
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17520AANB00SS,FUEL TANK BLACK NH1 T2,1,4554.270792,4554.270792
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17520AANB00TS,FUEL TANK BLACK NH1 T3,1,6294.520607,6294.520607
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17520AANB00US,FUEL TANK R-321,1,6161.224877,6161.224877
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17520ABWB00US,FUEL TANK BLACK NH1,1,4672.755886,4672.755886
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17520ABWB00VS,FUEL TANK R-321,1,4672.755886,4672.755886
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17520ACK000TS,FUEL TANK(BLACK (TYPE-3) NH-1(T3)),1,5842.796187,5842.796187
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17523ABZ000S,STAY TANK COVER FRONT,1,22.2159551,22.2159551
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17525ABZ000S,STAY SEAT GUIDE,1,19.2538277,19.2538277
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17530ABZ000RS,TANK COVER FR (VBM PB-374M),1,353.9742177,353.9742177
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17530ABZ000SS,TANK COVER FR (PSW WH-004P),1,348.05,348.05
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17550ABZ000RS,TANK COVER R SIDE,1,1052.295739,1052.295739
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17550ABZ000SS,TANK COVER R SIDE,1,1052.295739,1052.295739
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17554AAGA01S,PURGE SOLENOID VALVE,3,269.4888114,808.4664342
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17560ABZ000RS,TANK COVER L SIDE,2,1052.295739,2104.591478
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17560ABZ000SS,TANK COVER L SIDE,1,1052.295739,1052.295739
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17570AAE30099S,HOSE COMP FUEL FEED,26,308.2041054,8013.30674
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17570AAF400S,FUEL HOSE,1,242.919492,242.919492
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17570AAF402S,FUEL HOSE,2,236.9701876,473.9403752
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17570AAGA0099S,FUEL HOSE,2,242.919492,485.838984
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17570AANB0099S,FUEL HOSE,8,346.9193995,2775.355196
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17570AAWB00S,HOSE COMP FUEL FEED,3,374.2478423,1122.743527
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17570ABS200S,HOSE COMP. FUEL FEED,9,398.5397915,3586.858124
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17570ACK00099S,HOSE COMP. FUEL FEED,19,308.2041054,5855.878003
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17572AAC800S,GASKET FUEL PUMP,16,70.3505244,1125.60839
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17572AAF400S,GASKET FUEL PUMP,5,55.4160091,277.0800455
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17580ABZ000RS,TANK COVER RR,1,1052.295739,1052.295739
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17595AAE300RS,STRIPE R FUEL TANK BLACK NH 1 TYPE 1,15,192.8173467,2892.260201
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17595AAE300SS,STRIPE R FUEL TANK BLACK NH 1 TYPE 2,49,192.8173467,9448.049988
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17595AAE300TS,STRIPE R FUEL TANK BLACK NH 1 TYPE 3,5,185.985236,929.92618
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17596AAE300RS,STRIPE L FUEL TANK BLACK NH 1 TYPE 1,23,192.8173467,4434.798974
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17596AAE300SS,STRIPE L FUEL TANK BLACK NH 1 TYPE 2,52,185.985236,9671.232272
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17596AAE300TS,STRIPE L FUEL TANK BLACK NH 1 TYPE 3,1,185.985236,185.985236
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17620AAC801S,CAP COMP FUEL FILLER BS6,5,388.779214,1943.89607
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17670AAF400S,TUBE PURGE A,15,7.5912341,113.8685115
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17670ACK000S,TUBE PURGE A,5,11.3868512,56.934256
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17671AAC800S,TUBE PURGE B,15,12.905098,193.57647
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17671AAE300S,TUBE PURGE B,5,12.905098,64.52549
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17671ACK000S,TUBE PURGE B,5,12.905098,64.52549
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17690AAC800S,TUBE A PIPE BREATHER,30,5.3138639,159.415917
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17690AANB00S,TUBE A PIPE BREATHER,5,8.3503575,41.7517875
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17690ACK000S,TUBE A PIPE BREATHER,5,5.3138639,26.5693195
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17691AAC800S,TUBE A CANISTER,9,16.7007151,150.3064359
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17691AAE300S,TUBE A CANISTER,5,16.7007151,83.5035755
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17691AAL900S,TUBE ROLLOVER CANISTER,1,44.0291579,44.0291579
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17691AANB00S,TUBE A CANISTER,5,12.905098,64.52549
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17691ACK000S,TUBE A CANISTER,5,12.905098,64.52549
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17692AAWB00S,TUBE CANISTER PURGE,9,16.7007151,150.3064359
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17693AAC800S,TUBE A J3W,10,9.1094809,91.094809
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17694AAC800S,TUBE B J3W,10,4.5547405,45.547405
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17694AAE300S,TUBE B J3W,20,7.5912341,151.824682
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17694AAL900S,TUBE ONE WAY 3WAY JOINT,1,9.1094809,9.1094809
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17696AAWB00S,TUBE CANISTER BREATHER,9,16.7007151,150.3064359
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17698AAL900S,TUBE SNORKEL CANISTER,1,28.8466897,28.8466897
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17699AAF400S,TUBE DRAIN CANISTER,1,20.4963321,20.4963321
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17699AAL900S,TUBE PURGE VALVE,5,31.8831833,159.4159165
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,1769HAAL900S,TUBE CANISTER DRAIN SUB ASSY,1,12.1459746,12.1459746
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17910AAE300S,CABLE COMP THROTTLE,1081,88.8638203,96061.78974
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17910AAF400S,CABLE COMP THROTTLE,36,92.5664795,3332.393262
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17910AAGA00S,CABLE COMP THROTTLE,135,96.2691387,12996.33372
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17910AAWB0099S,CABLE COMP THROTTLE,36,162.917004,5865.012144
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17910ABZ000S,CABLE COMP THROTTLE,2,85.1611612,170.3223224
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,17910ACK000S,CABLE COMP. THROT,416,92.5664795,38507.65547
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,18300AAWB01S,MUFFLER COMP EXH,1,8675.330461,8675.330461
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,18300ABH200S,MUFFLER COMP EXH,1,8945.624581,8945.624581
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,18300ABS201S,MUFFLER COMP EXH.,2,8834.544805,17669.08961
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,18313ABZ000S,COVER MUFFLER-1,1,82.9395657,82.9395657
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,18314ABZ000S,COVER MUFFLER-2,2,48.8751012,97.7502024
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,18318AAL901S,PROTECTOR MUFFLER,30,110.3392436,3310.177308
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,18318ABS201S,PROTECTOR MUFFLER,15,103.6744571,1555.116857
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,18319AANB00S,PROTECTOR EXH PIPE,7,111.0797754,777.5584278
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,18319AAWB00S,PROTECTOR EXH PIPE,1,102.1933934,102.1933934
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,18319ABS200S,PROTECTOR EXH PIPE,3,88.8638203,266.5914609
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,1831AAAL900S,PROTECTOR EXH PIPE ASSY,3,173.2844497,519.8533491
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,18331AAF400S,COVER CAT PROTECTOR,4,118.4850938,473.9403752
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,18331ACK000S,COVER CAT PROTECTOR,14,111.0797754,1555.116856
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,18340AAWB00S,COVER TAIL CAP,3,90.344884,271.034652
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,18350AAGA00S,MUFFLER COMP EXH,2,5368.855812,10737.71162
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,18350ACK000S,"MUFFLER COMP., EXH.",10,7442.344954,74423.44954
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,18351AANB00S,COVER EXHAUST PIPE,12,40.729251,488.751012
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,18355AAE300S,COVER MUFFLER,52,381.3738956,19831.44257
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,18355AAGA00S,COVER MUFFLER,3,281.4020977,844.2062931
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,18355AANB00S,COVER MUFFLER,1,353.9742177,353.9742177
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,18355ACK000S,COVER MUFFLER,10,407.2925099,4072.925099
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,19631ABS200S,SHROUD EXHAUST,1,162.1764721,162.1764721
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,22100AAF400S,OUTER COMP CLUTCH,6,918.539329,5511.235974
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,22100AAF401S,OUTER COMP CLUTCH,1,918.539329,918.539329
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,22100ABZ000S,OUTER COMP CLUTCH,1,1654.889039,1654.889039
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,22115AANB00S,GUIDE CLUTCH OUTER,4,37.0265918,148.1063672
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,22116AAF400S,COLLAR CLUTCH OUTER,1,15.9415917,15.9415917
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,22116AANB00S,COLLAR CLUTCH OUTER,15,16.7007151,250.5107265
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,22120AAF400S,CENTER CLUTCH,211,233.2675284,49219.44849
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,22120AAF401S,CENTER CLUTCH,83,231.5326408,19217.20919
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,22121AANB00S,CENTER CLUTCH,266,273.9967794,72883.14332
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,22205AANB00S,DISK B CLUTCH FRICTION,15,114.7824346,1721.736519
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,22350AAF400S,PLATE CLUTCH PRESSURE,604,125.8904121,76037.80891
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,22361AAF400S,PLATE CLUTCH LIFTER,152,40.729251,6190.846152
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,22401AAF400S,SPRING CLUTCH,12,15.9415917,191.2991004
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,22401AANB00S,SPRING CLUTCH,12,23.5328258,282.3939096
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,22815AANB00S,SPRING CLUTCH LEVER,290,7.5912341,2201.457889
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,22870AAF400S,CABLE COMP CLUTCH,335,91.0854159,30513.61433
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,22870AANB00S,CABLE COMP CLUTCH,736,82.9395657,61043.52036
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,22870ABWB00S,"CABLE COMP, CLUTCH",131,110.3392436,14454.44091
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,22870ABZ000S,CABLE COMP CLUTCH,82,94.788075,7772.62215
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,23121AAF400S,GEAR PRIMARY DRIVE,4,227.7370237,910.9480948
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,23210AANB00S,SHAFT COMPLETE MAIN,4,543.9861118,2175.944447
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,23221AANB00S,SHAFT COUNTER,4,349.1967697,1396.787079
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,23421AANB00S,GEAR C-1,5,292.2625138,1461.312569
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,23427AANB00S,BUSH 17X20X8,1,26.6591461,26.6591461
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,23431AAF400S,GEAR M-2 18T,2,263.6293337,527.2586674
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,23431AANB00S,GEAR M-2,8,170.3223223,1362.578578
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,23432AANB00S,BUSH 15X18X8,4,26.6591461,106.6365844
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,23441AAF400S,GEAR C-2 32T,1,292.5100753,292.5100753
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,23441AANB00S,GEAR C-2,7,233.2675284,1632.872699
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,23451AAF400S,GEAR M-3 23T,1,301.3964573,301.3964573
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,23451AANB00S,GEAR M-3,14,233.2675284,3265.745398
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,23461AAF400S,GEAR C-3 28T,1,351.7526222,351.7526222
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,23461AANB00S,GEAR C-3,18,299.9153936,5398.477085
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,23471AAF400S,GEAR M-4 26T,1,322.1313487,322.1313487
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,23471AANB00S,GEAR M-4,10,259.1861427,2591.861427
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,23481AAF400S,GEAR C-4 24T,2,222.1595509,444.3191018
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,23481AANB00S,GEAR C-4,11,233.2675284,2565.942812
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,23491AAF400S,SPACER MAIN SHAFT,19,14.8106367,281.4020973
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,23491AANB00S,GEAR M5,10,307.320712,3073.20712
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,23501AANB00S,GEAR C5,7,222.1595509,1555.116856
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,24211AAF400S,FORK RIGHT GEAR SHIFT,1,150.3279627,150.3279627
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,24211AANB00S,FORK R/L GEAR SHIFT,3,173.8392614,521.5177842
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,24212AAF400S,FORK LEFT GEAR SHIFT,4,150.3279627,601.3118508
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,24212AANB00S,FORK C GEAR SHIFT,3,181.4304956,544.2914868
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,24241AAF400S,SHAFT GEAR SHIFT FORK,2,31.1023371,62.2046742
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,24242AANB00S,SHAFT GEAR SHIFT FORK,4,21.2554556,85.0218224
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,24301AAF400S,DRUM GEAR SHIFT,2,256.9645472,513.9290944
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,24301AANB00S,DRUM GEAR SHIFT,1,327.3150716,327.3150716
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,24610AAF400S,SPINDLE COMP.GEAR SHIFT,6,252.5213561,1515.128137
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,24610ABZ000S,SPINDLE COMPGEAR SHIFT,42,207.3489141,8708.654392
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,24700ABZ000S,PEDAL ASSY CHANGE,1,155.5116856,155.5116856
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,24701AAE300S,PEDAL GEAR CHANGE,11,272.5157158,2997.672874
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,24701AAF400S,PEDAL GEAR CHANGE,1,125.8904121,125.8904121
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 MAIN WAREHOUSE,24701ACK000S,PEDAL GEAR CHANGE,3,131.8146668,395.4440004
